utt_id	speaker	audio_path	text
Khoi_000002	Khoi	dataset/Khoi/002.wav	ừ chiều nay tôi có cuộc họp lúc ba giờ nên chắc phải chuẩn bị tài liệu trước bạn nhớ gửi giúp tôi file báo cáo bản cập nhật mới nhất qua email để tôi xem lại cho chắc nhé
Khoi_000057	Khoi	dataset/Khoi/057.wav	bạn có thể giúp tôi tìm một khóa học trực tuyến phù hợp với người mới bắt đầu về lập trình không tôi chưa có nhiều kinh nghiệm
Khoi_000179	Khoi	dataset/Khoi/179.wav	tôi đang tìm hiểu khá sâu về cách tối ưu hóa hệ thống phần mềm để cải thiện hiệu suất làm việc bao gồm việc phân tích điểm nghẽn giảm thời gian xử lý và tận dụng tài nguyên phần cứng một cách hiệu quả hơn trong các tình huống thực tế
Khoi_000059	Khoi	dataset/Khoi/059.wav	hôm nay tôi có lịch khám sức khỏe tổng quát lúc tám giờ sáng nên phải đi sớm để tránh phải chờ đợi lâu tại bệnh viện
Khoi_000142	Khoi	dataset/Khoi/142.wav	tôi đang tìm hiểu về cách sử dụng một thư viện lập trình mới trong dự án hiện tại ban đầu thấy khá phức tạp vì có nhiều khái niệm lạ nhưng sau khi đọc tài liệu và thử nghiệm từng bước thì cũng dần hiểu rõ hơn cách áp dụng
Khoi_000151	Khoi	dataset/Khoi/151.wav	tôi vừa tham gia một buổi học trực tuyến về kỹ năng mềm nội dung khá hữu ích và có nhiều ví dụ thực tế giúp tôi hiểu rõ hơn cách áp dụng vào công việc
Khoi_000006	Khoi	dataset/Khoi/006.wav	sáng mai tôi phải đi công tác ở đà nẵng nên đang chuẩn bị hành lý bạn nhớ giúp tôi kiểm tra lại lịch bay lúc bảy giờ mười lăm phút để tránh bị trễ chuyến nhé
Khoi_000087	Khoi	dataset/Khoi/087.wav	hôm nay tôi định đi siêu thị mua đồ cho cả tuần dự kiến chi khoảng năm trăm nghìn đồng để đảm bảo đủ thực phẩm
Khoi_000017	Khoi	dataset/Khoi/017.wav	tôi vừa nhận được tin nhắn từ ngân hàng thông báo tài khoản bị trừ hai trăm nghìn đồng nhưng tôi không nhớ đã thanh toán gì nên đang kiểm tra lại giao dịch
Khoi_000058	Khoi	dataset/Khoi/058.wav	tôi vừa thử một phương pháp học mới chia nhỏ thời gian thành từng khoảng ngắn để tập trung cao độ và nghỉ giữa giờ hợp lý
Khoi_000064	Khoi	dataset/Khoi/064.wav	tôi cần chuẩn bị bài thuyết trình cho tuần tới nên đang thu thập thông tin và xây dựng nội dung sao cho rõ ràng và dễ hiểu
Khoi_000031	Khoi	dataset/Khoi/031.wav	bạn có thể giúp tôi đặt vé xem phim cho tối thứ bảy không khoảng bảy giờ ba mươi phút chọn chỗ ngồi ở giữa để có trải nghiệm tốt hơn
Khoi_000116	Khoi	dataset/Khoi/116.wav	bạn có thể giúp tôi tìm một khóa học về phân tích dữ liệu không tôi muốn nâng cao kỹ năng để phục vụ cho công việc hiện tại
Khoi_000133	Khoi	dataset/Khoi/133.wav	sáng mai tôi có cuộc họp lúc chín giờ nên cần chuẩn bị tài liệu từ tối nay để không bị gấp gáp
Khoi_000113	Khoi	dataset/Khoi/113.wav	chiều nay tôi có cuộc hẹn với khách hàng lúc ba giờ nên đang chuẩn bị tài liệu để trình bày một cách rõ ràng và chuyên nghiệp
Khoi_000096	Khoi	dataset/Khoi/096.wav	sáng nay tôi dậy hơi muộn nên phải chuẩn bị nhanh bữa sáng vừa ăn vừa kiểm tra lại lịch làm việc trong ngày để không bỏ sót nhiệm vụ nào quan trọng bạn nhớ nhắc tôi nếu có cuộc họp đột xuất nhé
Khoi_000167	Khoi	dataset/Khoi/167.wav	tôi đang cân nhắc việc đăng ký tham gia một khóa học nâng cao trong lĩnh vực chuyên môn của mình nhằm cải thiện kỹ năng và mở rộng cơ hội phát triển nghề nghiệp trong tương lai
Khoi_000172	Khoi	dataset/Khoi/172.wav	sáng mai tôi có một cuộc họp quan trọng nên đang chuẩn bị tài liệu từ tối nay cố gắng đảm bảo mọi nội dung đều đầy đủ và được trình bày một cách rõ ràng
Khoi_000103	Khoi	dataset/Khoi/103.wav	sáng mai tôi có chuyến đi công tác ngắn ngày nên đang kiểm tra lại hành lý đảm bảo mang đủ giấy tờ và các vật dụng cần thiết để tránh thiếu sót
Khoi_000080	Khoi	dataset/Khoi/080.wav	tôi đang cân nhắc việc đăng ký một khóa học nâng cao để cải thiện kỹ năng chuyên môn trong công việc hiện tại
Khoi_000183	Khoi	dataset/Khoi/183.wav	bạn có thể giúp tôi đặt vé xem phim vào cuối tuần này không nếu có thể thì chọn suất chiếu buổi tối và vị trí ngồi ở giữa để có trải nghiệm xem phim tốt hơn
Khoi_000052	Khoi	dataset/Khoi/052.wav	tôi cần đặt một chiếc bánh sinh nhật cho bạn vào ngày hai mươi tháng này bạn có thể gợi ý tiệm bánh nào ngon không
Khoi_000177	Khoi	dataset/Khoi/177.wav	bạn có thể giúp tôi tìm một khóa học về lập trình phù hợp với người mới bắt đầu không tôi muốn học từ những kiến thức cơ bản nhất để xây dựng nền tảng vững chắc
Khoi_000187	Khoi	dataset/Khoi/187.wav	hôm nay tôi định dành nhiều thời gian hơn để nghỉ ngơi và thư giãn bởi vì trong những ngày gần đây công việc khá nhiều khiến tôi cảm thấy mệt mỏi và cần phục hồi năng lượng
Khoi_000194	Khoi	dataset/Khoi/194.wav	tôi vừa nhận được lời mời tham gia một sự kiện sẽ diễn ra trong tuần tới hiện đang cân nhắc xem lịch trình của mình có phù hợp để tham gia hay không
Khoi_000139	Khoi	dataset/Khoi/139.wav	tôi vừa nhận được một cuộc gọi từ đối tác họ muốn trao đổi thêm về dự án nên sẽ sắp xếp thời gian họp lại
Khoi_000055	Khoi	dataset/Khoi/055.wav	hôm nay tôi phải hoàn thành báo cáo trước năm giờ chiều nên đang tập trung cao độ để không bị gián đoạn bởi những việc khác
Quan_000133	Quan	dataset/Quan/Recording (133).wav	mình đang muốn tìm mua một đôi giày thể thao chuyên dụng để chạy bộ địa hình loại nào có đế bám đường tốt trọng lượng nhẹ và thiết kế thoáng khí để chân không bị bí khi vận động trong thời gian dài
Quan_000081	Quan	dataset/Quan/Recording (81).wav	tôi thấy quán cà phê mới mở ở góc phố có không gian trang trí theo phong cách cổ điển rất đẹp hôm nào rảnh rỗi nhóm mình ra đó ngồi làm việc nhóm hoặc chụp vài kiểu ảnh kỷ niệm đi
Quan_000147	Quan	dataset/Quan/Recording (147).wav	ngày mai bạn nhớ mang theo căn cước công dân gắn chíp bản gốc và một bản phô tô không cần công chứng để nộp cho bộ phận nhân sự hoàn thiện hồ sơ đăng ký mã số thuế cá nhân nhé
Quan_000200	Quan	dataset/Quan/Recording (200).wav	số thẻ tín dụng của anh có mười sáu chữ số bắt đầu bằng bốn năm sáu bảy tám chín không một hai ba bốn năm và kết thúc bằng sáu bảy tám chín vui lòng không chia sẻ số thẻ và mã bảo mật phía sau cho bất kỳ ai
Quan_000035	Quan	dataset/Quan/Recording (35).wav	dạo này giá xăng dầu tăng cao quá làm ảnh hưởng đến giá cả của rất nhiều mặt hàng thiết yếu đi chợ mỗi ngày mà thấy món nào cũng đắt đỏ hơn hẳn so với tháng trước
Quan_000180	Quan	dataset/Quan/Recording (180).wav	chương trình âm nhạc từ thiện tối nay sẽ bán vé với mức giá đồng hạng là ba trăm nghìn đồng một vé toàn bộ số tiền thu được từ việc bán vé sẽ được quyên góp vào quỹ hỗ trợ trẻ em nghèo vùng cao
Quan_000088	Quan	dataset/Quan/Recording (88).wav	cảm phiền anh di chuyển xe ô tô tiến lên phía trước một chút được không xe của anh đỗ hơi sát vào cổng nhà tôi làm cho xe máy bên trong không có đủ khoảng trống để dắt ra ngoài
Quan_000063	Quan	dataset/Quan/Recording (63).wav	thưa quý khách hiện tại phòng tiêu chuẩn hai giường đơn mà quý khách yêu cầu đã kín chỗ quý khách có muốn nâng cấp lên phòng hạng sang với mức phụ thu chỉ ba trăm nghìn đồng một đêm không ạ
Quan_000037	Quan	dataset/Quan/Recording (37).wav	tôi vừa nhận được email thông báo lịch phỏng vấn vào lúc chín giờ mười lăm phút sáng thứ sáu tuần này hy vọng mọi thứ sẽ diễn ra suôn sẻ để tôi có cơ hội được làm việc tại công ty
Quan_000008	Quan	dataset/Quan/Recording (8).wav	chiếc điện thoại này có giá mười hai triệu năm trăm nghìn đồng được bảo hành chính hãng một năm và hỗ trợ trả góp với lãi suất không phần trăm trong vòng sáu tháng đầu tiên
Quan_000032	Quan	dataset/Quan/Recording (32).wav	chị ơi cái áo sơ mi này giá bao nhiêu tiền vậy em thấy chất liệu vải lụa mặc rất mát nhưng không biết giặt máy có bị nhăn hay phai màu ra những quần áo khác không nhỉ
Quan_000002	Quan	dataset/Quan/Recording (2).wav	dạo này công việc bận rộn thật sự hôm nào cũng phải làm thêm giờ đến tận tối mịt mới được về nhà ăn vội bát cơm rồi lại ngồi vào bàn làm tiếp báo cáo cho ngày mai
Quan_000171	Quan	dataset/Quan/Recording (171).wav	khi luộc rau muống bạn muốn rau giữ được màu xanh mướt và độ giòn thì phải đun nước thật sôi cho vào một chút muối tinh và không được đậy nắp nồi trong suốt quá trình luộc
Quan_000013	Quan	dataset/Quan/Recording (13).wav	bạn có thể hướng dẫn mình cách sử dụng máy pha cà phê này được không mình mới mua về hôm qua nhưng đọc sách hướng dẫn mãi mà vẫn chưa hiểu cách điều chỉnh lượng nước sao cho vừa
Quan_000143	Quan	dataset/Quan/Recording (143).wav	công nghệ trí tuệ nhân tạo tạo sinh đang thay đổi hoàn toàn cách chúng ta làm việc nó có thể tự động viết bài thiết kế hình ảnh lập trình phần mềm và thậm chí là sáng tác âm nhạc chỉ trong vài giây
Quan_000060	Quan	dataset/Quan/Recording (60).wav	để nâng cao kỹ năng thuyết trình bạn cần phải tự tin vào bản thân chuẩn bị nội dung thật kỹ lưỡng sử dụng ngôn ngữ cơ thể linh hoạt và biết cách tương tác với khán giả ở phía dưới
Quan_000136	Quan	dataset/Quan/Recording (136).wav	công ty chúng tôi đang triển khai chương trình tri ân khách hàng thân thiết tặng ngay một phiếu mua hàng trị giá năm trăm nghìn đồng cho bất kỳ khách hàng nào có tổng chi tiêu tích lũy đạt trên mười triệu đồng
Quan_000169	Quan	dataset/Quan/Recording (169).wav	những buổi sáng mùa đông sương giá tôi chỉ muốn cuộn tròn trong chiếc chăn bông ấm áp nhâm nhi một ly ca cao nóng và cày nốt những tập cuối cùng của bộ phim truyền hình hàn quốc mà tôi đang theo dõi
Quan_000022	Quan	dataset/Quan/Recording (22).wav	phần mềm này cung cấp rất nhiều tính năng hữu ích cho người dùng đặc biệt là khả năng tự động lưu trữ dữ liệu lên đám mây giúp bạn không bao giờ lo lắng về việc mất tài liệu quan trọng
Quan_000172	Quan	dataset/Quan/Recording (172).wav	số căn cước công dân của tôi là không không một không tám chín một hai ba bốn năm sáu cấp ngày mười tám tháng mười năm hai nghìn không trăm hai mươi hai tại cục cảnh sát quản lý hành chính về trật tự xã hội
Quan_000135	Quan	dataset/Quan/Recording (135).wav	để bảo quản rau củ quả tươi lâu hơn trong tủ lạnh bạn không nên rửa nước trước khi cất mà hãy bọc chúng trong giấy báo hoặc túi nilon đục lỗ để rau có thể quang hợp và không bị úng nước
Quan_000093	Quan	dataset/Quan/Recording (93).wav	giá vé tham quan khu di tích lịch sử này đối với người lớn là một trăm hai mươi nghìn đồng còn trẻ em dưới một mét hai thì được miễn phí hoàn toàn vé vào cổng và phí dịch vụ xe điện
Quan_000082	Quan	dataset/Quan/Recording (82).wav	anh ơi chiếc máy giặt này khối lượng giặt tối đa là bao nhiêu ki lô gam vậy nhà em có sáu người thì không biết dùng loại tám ký có đáp ứng đủ nhu cầu giặt giũ hàng ngày không
Quan_000188	Quan	dataset/Quan/Recording (188).wav	mình rất thích những thiết kế tối giản của thương hiệu nội thất này màu sắc trung tính kết hợp với chất liệu gỗ tự nhiên mang lại một không gian sống vô cùng hiện đại gọn gàng và không kém phần sang trọng
Quan_000031	Quan	dataset/Quan/Recording (31).wav	chiều nay khoảng mười sáu giờ bạn có rảnh không mình định rủ bạn qua nhà xem trận bóng đá chung kết tiện thể mình nấu mấy món ăn vặt để anh em nhâm nhi lúc xem cho vui
Quan_000104	Quan	dataset/Quan/Recording (104).wav	chiếc túi xách này làm từ chất liệu da thật nên độ bền rất cao đường may cũng cực kỳ tỉ mỉ và chắc chắn bạn có thể dùng hàng ngày đi làm hay đi tiệc đều toát lên vẻ sang trọng
Quan_000134	Quan	dataset/Quan/Recording (134).wav	chuyến tàu thống nhất bắc nam số hiệu se ba sẽ khởi hành tại ga hà nội lúc hai mươi hai giờ đêm nay và dự kiến đến ga sài gòn vào khoảng năm giờ sáng ngày kia quý khách chú ý thời gian để lên tàu
Quan_000044	Quan	dataset/Quan/Recording (44).wav	bạn nhớ mang theo áo khoác và ô nhé nghe nói trên sapa dạo này nhiệt độ ban đêm xuống thấp chỉ còn khoảng bảy đến tám độ c và thỉnh thoảng còn có sương mù dày đặc nữa
Quan_000097	Quan	dataset/Quan/Recording (97).wav	bạn có thể gửi cho mình xin lại cái đường link tài liệu hướng dẫn sử dụng phần mềm kế toán được không tin nhắn trong nhóm chat bị trôi đi xa quá rồi mình lướt mãi mà tìm không ra
Quan_000179	Quan	dataset/Quan/Recording (179).wav	alo bên bạn có dịch vụ dọn dẹp vệ sinh nhà ở trọn gói sau xây dựng không nhà mình có ba tầng diện tích mặt sàn khoảng năm mươi mét vuông bạn báo giá chi tiết và sắp xếp thợ qua làm trong chủ nhật này nhé
Quan_000030	Quan	dataset/Quan/Recording (30).wav	số tài khoản của tôi là một chín tám bảy sáu năm mở tại ngân hàng thương mại cổ phần ngoại thương bạn chuyển tiền xong thì nhớ chụp lại màn hình hóa đơn rồi gửi qua tin nhắn cho tôi nhé
Quan_000021	Quan	dataset/Quan/Recording (21).wav	hôm trước đi khám bệnh bác sĩ bảo tôi phải hạn chế ăn đồ ngọt và chăm chỉ tập thể dục mỗi ngày để giảm lượng đường trong máu nếu không sẽ rất dễ biến chứng về sau
Quan_000096	Quan	dataset/Quan/Recording (96).wav	những năm gần đây phong trào tập chạy bộ buổi sáng đang phát triển rất mạnh mẽ trong cộng đồng nó không chỉ rèn luyện sức khỏe mà còn tạo ra sự gắn kết giao lưu giữa những người có cùng sở thích
Quan_000107	Quan	dataset/Quan/Recording (107).wav	chào chị em thấy trên trang cá nhân của chị có đăng tin cho thuê căn hộ chung cư mini chị cho em hỏi căn đó diện tích bao nhiêu mét vuông và giá thuê mỗi tháng là bao nhiêu tiền vậy ạ
Quan_000129	Quan	dataset/Quan/Recording (129).wav	những ngày áp thấp nhiệt đới thế này độ ẩm trong không khí tăng cao làm cho sàn nhà cứ đổ mồ hôi ướt nhẹp quần áo giặt phơi mấy ngày không khô mà còn có mùi ẩm mốc rất khó chịu
Quan_000051	Quan	dataset/Quan/Recording (51).wav	để đảm bảo an toàn giao thông người điều khiển phương tiện phải tuân thủ nghiêm ngặt các quy định về giới hạn tốc độ không sử dụng rượu bia và luôn chú ý quan sát khi đi qua các đoạn đường giao nhau
Quan_000158	Quan	dataset/Quan/Recording (158).wav	tổng cộng hóa đơn mua sắm của chị là tám trăm chín mươi nghìn đồng bên em đang có chương trình tặng thẻ tích điểm cho khách hàng mới chị có muốn cung cấp số điện thoại để đăng ký làm thành viên luôn không ạ
Quan_000119	Quan	dataset/Quan/Recording (119).wav	nếu quý khách có nhu cầu đổi trả hàng vui lòng mang sản phẩm cùng với hóa đơn mua hàng gốc đến quầy dịch vụ khách hàng trong vòng bảy ngày kể từ ngày mua để được nhân viên hỗ trợ xử lý
Quan_000019	Quan	dataset/Quan/Recording (19).wav	alo cho tôi hỏi đây có phải là trung tâm chăm sóc khách hàng không tôi muốn phản ánh về tình trạng mạng internet nhà tôi mấy ngày nay liên tục bị rớt kết nối không thể làm việc được
Quan_000178	Quan	dataset/Quan/Recording (178).wav	khi đi phỏng vấn xin việc ngoài việc trả lời tốt các câu hỏi của nhà tuyển dụng bạn cũng nên chủ động đặt ra một vài câu hỏi thông minh về văn hóa công ty hoặc lộ trình thăng tiến để thể hiện sự quan tâm
Quan_000137	Quan	dataset/Quan/Recording (137).wav	tôi thấy việc tổ chức các buổi đào tạo kỹ năng mềm cho nhân viên định kỳ là cực kỳ cần thiết nó giúp mọi người biết cách giao tiếp hiệu quả quản lý xung đột và làm việc nhóm ăn ý hơn
Quan_000187	Quan	dataset/Quan/Recording (187).wav	số hotline hỗ trợ y tế khẩn cấp là một một năm khi gặp trường hợp tai nạn giao thông hoặc có người đột quỵ bạn cần gọi ngay số này và mô tả rõ tình trạng nạn nhân cũng như địa chỉ chính xác để xe cấp cứu tới kịp thời
Quan_000125	Quan	dataset/Quan/Recording (125).wav	bạn nhớ nhắc mọi người trong phòng ban chúng ta chiều mai lúc mười lăm giờ ba mươi tập trung tại phòng họp số hai để nghe phổ biến về quy chế khen thưởng và kỷ luật mới của công ty nhé
Quan_000073	Quan	dataset/Quan/Recording (73).wav	bác tài ơi làm ơn cho tôi xuống ở trạm dừng xe buýt ngay phía trước cổng trường đại học quốc gia nhé tôi bấm chuông rồi mà sợ bác không nghe thấy nên phải gọi lớn lên
Quan_000100	Quan	dataset/Quan/Recording (100).wav	hôm nay đường phố vắng vẻ lạ thường chắc do thời tiết lạnh giá cộng thêm trời đang mưa phùn lất phất nên mọi người đều ngại ra khỏi nhà chỉ có những ai bắt buộc phải đi làm mới chạy xe ngoài đường
Quan_000112	Quan	dataset/Quan/Recording (112).wav	alo nhà hàng hải sản xin nghe dạ vâng anh muốn đặt một mâm tiệc mười người với thực đơn chủ đạo là tôm hùm và cua hoàng đế đúng không ạ anh vui lòng cho em xin tên và số điện thoại liên hệ nhé
Quan_000049	Quan	dataset/Quan/Recording (49).wav	mình thường có thói quen dậy sớm vào lúc năm rưỡi sáng để tập thể dục và hít thở không khí trong lành sau đó mới về nhà tắm rửa ăn sáng rồi bắt đầu một ngày làm việc mới
Quan_000162	Quan	dataset/Quan/Recording (162).wav	hôm nay là một ngày trời thu hà nội đẹp tuyệt vời nắng vàng ươm rải nhẹ trên những con phố ngập tràn lá vàng rơi gió heo may thổi nhè nhẹ mang theo hương hoa sữa nồng nàn góc phố
Quan_000173	Quan	dataset/Quan/Recording (173).wav	mình nghĩ là việc áp dụng phần mềm quản lý dự án sẽ giúp đội nhóm của chúng ta theo dõi công việc hiệu quả hơn biết ai đang làm gì tiến độ đến đâu và không bị sót những nhiệm vụ quan trọng
Quan_000017	Quan	dataset/Quan/Recording (17).wav	thật sự thì bộ phim tối qua tôi xem không hay như những lời đánh giá trên mạng cốt truyện khá rời rạc và diễn xuất của dàn diễn viên chính cũng chưa chạm đến cảm xúc của khán giả
Quan_000193	Quan	dataset/Quan/Recording (193).wav	mình vừa phát hiện ra một mẹo vặt nhà bếp rất hay nếu canh bị mặn do lỡ tay cho quá nhiều muối bạn chỉ cần gọt một củ khoai tây sống thả vào nồi đun sôi thêm vài phút là khoai sẽ hút bớt vị mặn ngay
Quan_000170	Quan	dataset/Quan/Recording (170).wav	công ty khởi nghiệp này vừa gọi vốn thành công số tiền lên tới hai triệu đô la mỹ từ các quỹ đầu tư mạo hiểm số tiền này sẽ được dùng để mở rộng quy mô thị trường và nâng cấp hạ tầng công nghệ lõi
Quan_000141	Quan	dataset/Quan/Recording (141).wav	khi thuyết trình trước đám đông nếu bạn cảm thấy hồi hộp thì hãy hít một hơi thật sâu mỉm cười và đưa mắt nhìn lướt qua mọi người điều đó sẽ giúp bạn lấy lại bình tĩnh và trở nên tự tin hơn
Quan_000154	Quan	dataset/Quan/Recording (154).wav	việc sử dụng điện thoại di động trong khi đang lái xe ô tô là hành vi vi phạm luật giao thông cực kỳ nguy hiểm nó làm phân tán sự chú ý và làm giảm khả năng phản xạ khi gặp tình huống bất ngờ
Quan_000053	Quan	dataset/Quan/Recording (53).wav	bạn cho mình hỏi chuyến xe buýt số mười lăm có đi ngang qua bệnh viện đa khoa thành phố không và khoảng bao nhiêu phút nữa thì sẽ có chuyến tiếp theo tới trạm dừng này vậy
Quan_000156	Quan	dataset/Quan/Recording (156).wav	gia đình tôi có truyền thống cứ vào ngày mùng một tết âm lịch là tất cả con cháu lại tập trung đông đủ ở nhà ông bà nội để chúc tết nhận lì xì và cùng nhau ăn bữa cơm đầu năm mới
Quan_000198	Quan	dataset/Quan/Recording (198).wav	để cài đặt báo thức trên chiếc đồng hồ thông minh này bạn hãy vuốt màn hình từ dưới lên chọn biểu tượng hình chiếc chuông sau đó xoay nút vặn bên hông để điều chỉnh giờ và phút mong muốn rồi nhấn xác nhận
Quan_000176	Quan	dataset/Quan/Recording (176).wav	nếu bạn bị mất thẻ a t m bạn phải gọi điện ngay lên tổng đài của ngân hàng yêu cầu khóa thẻ khẩn cấp để tránh bị kẻ gian đánh cắp tiền sau đó mới mang giấy tờ ra quầy giao dịch để làm lại thẻ mới
Quan_000016	Quan	dataset/Quan/Recording (16).wav	mọi người chú ý nhé cuộc họp chiều nay sẽ được dời sang mười bốn giờ ba mươi phút thay vì mười ba giờ như thông báo ban đầu do giám đốc có việc đột xuất cần giải quyết
Quan_000102	Quan	dataset/Quan/Recording (102).wav	dạo này tôi đang cố gắng cắt giảm lượng tinh bột và đường trong khẩu phần ăn hàng ngày kết hợp với việc uống nhiều nước lọc và ăn nhiều rau xanh để kiểm tra xem cân nặng có giảm được chút nào không
Quan_000080	Quan	dataset/Quan/Recording (80).wav	thời gian vừa qua tình trạng lừa đảo qua mạng diễn ra hết sức phức tạp với nhiều thủ đoạn tinh vi người dân cần nâng cao cảnh giác tuyệt đối không cung cấp mã otp hay thông tin tài khoản ngân hàng cho người lạ
Quan_000117	Quan	dataset/Quan/Recording (117).wav	hệ thống camera an ninh của tòa nhà đã ghi lại toàn bộ diễn biến vụ việc hình ảnh thu được rất rõ nét nên lực lượng chức năng sẽ dễ dàng nhận diện và truy tìm được danh tính của kẻ gian
Quan_000009	Quan	dataset/Quan/Recording (9).wav	mình vừa mới đổi số điện thoại mới số của mình bây giờ là không chín tám bảy sáu năm bốn ba hai một các bạn lưu lại để tiện liên lạc khi có công việc cần thiết nhé
Quan_000195	Quan	dataset/Quan/Recording (195).wav	việc cho trẻ tiếp xúc với thiết bị điện tử từ quá sớm có thể gây ra những hệ lụy nghiêm trọng đến sự phát triển của não bộ làm giảm khả năng tập trung tăng nguy cơ cận thị và hạn chế kỹ năng giao tiếp xã hội
Quan_000047	Quan	dataset/Quan/Recording (47).wav	tôi đang tìm hiểu về các khóa học lập trình web trực tuyến bạn có biết trung tâm nào dạy uy tín cấp chứng chỉ sau khi hoàn thành và hỗ trợ giới thiệu việc làm cho học viên không
Quan_000026	Quan	dataset/Quan/Recording (26).wav	chào anh em gọi đến từ công ty bảo hiểm không biết hiện tại anh có đang rảnh không để em xin phép tư vấn cho anh một gói bảo hiểm nhân thọ mới với nhiều quyền lợi rất hấp dẫn ạ
Quan_000149	Quan	dataset/Quan/Recording (149).wav	những người làm công việc sáng tạo nội dung trên mạng xã hội thường phải đối mặt với áp lực rất lớn trong việc liên tục đổi mới ý tưởng để giữ chân khán giả và không bị thuật toán đánh tụt tương tác
Quan_000138	Quan	dataset/Quan/Recording (138).wav	xin chào cho tôi hỏi thủ tục chuyển nhượng quyền sử dụng đất cần những giấy tờ gì và tôi phải nộp hồ sơ tại bộ phận một cửa của ủy ban nhân dân quận hay nộp trực tiếp cho văn phòng đăng ký đất đai
Quan_000067	Quan	dataset/Quan/Recording (67).wav	quyển tiểu thuyết này kể về một câu chuyện tình yêu đầy trắc trở nhưng cũng vô cùng lãng mạn giữa hai nhân vật chính nó đã lấy đi nước mắt của hàng triệu độc giả trên toàn thế giới
Quan_000191	Quan	dataset/Quan/Recording (191).wav	nếu bạn muốn trở thành một nhà văn giỏi bạn phải đọc thật nhiều sách thuộc mọi thể loại để trau dồi vốn từ vựng học hỏi văn phong của những tác giả nổi tiếng và hình thành cho mình một phong cách viết độc bản
Quan_000131	Quan	dataset/Quan/Recording (131).wav	bạn điền mật khẩu wifi của quán là từ một đến tám nhé chữ cái đầu tiên không viết hoa đâu mạng ở đây thỉnh thoảng hơi chậm vì đông khách truy cập cùng lúc nên bạn chịu khó đợi một chút
Quan_000159	Quan	dataset/Quan/Recording (159).wav	nhà văn này có lối hành văn vô cùng mộc mạc giản dị nhưng lại khắc họa chân thực đến từng chi tiết nhỏ nhất về cuộc sống cơ cực của những người nông dân nghèo ở vùng đồng bằng bắc bộ thời kỳ trước
Quan_000006	Quan	dataset/Quan/Recording (6).wav	nếu bạn muốn cài đặt phần mềm này thì trước tiên phải tải file từ trang chủ về sau đó mở lên và cứ bấm tiếp tục cho đến khi quá trình hoàn tất là có thể sử dụng được
Quan_000168	Quan	dataset/Quan/Recording (168).wav	thời gian nộp hồ sơ đăng ký dự thi chứng chỉ ngoại ngữ quốc tế đợt này sẽ kết thúc vào lúc mười bảy giờ ngày mười lăm tháng chín các bạn sinh viên chú ý hoàn thiện thủ tục sớm để tránh tình trạng hệ thống bị lỗi
Quan_000025	Quan	dataset/Quan/Recording (25).wav	mình nghĩ là phương án bạn vừa đưa ra khá khả thi tuy nhiên chúng ta cần phải xem xét kỹ lại các yếu tố rủi ro có thể phát sinh trong quá trình triển khai để chuẩn bị sẵn kế hoạch dự phòng
Quan_000074	Quan	dataset/Quan/Recording (74).wav	hôm nay là một ngày vô cùng đặc biệt chúng ta hãy cùng nhau nâng ly chúc mừng cho sự thành công của dự án hợp tác lần này và hy vọng vào những bước phát triển xa hơn trong tương lai
Quan_000132	Quan	dataset/Quan/Recording (132).wav	kế hoạch marketing cho đợt ra mắt sản phẩm mới cần tập trung mạnh vào các nền tảng video ngắn bởi vì đây đang là xu hướng tiếp cận khách hàng trẻ tuổi nhanh chóng và mang lại hiệu quả chuyển đổi cao nhất
Quan_000115	Quan	dataset/Quan/Recording (115).wav	bạn có biết quán phở nào ngon ở quanh khu vực quận cầu giấy không sáng nay tự nhiên tôi thèm ăn phở bò tái nạm quá mà mấy quán quen tôi hay ăn hôm nay lại đóng cửa mất tiêu rồi
Quan_000122	Quan	dataset/Quan/Recording (122).wav	xin lỗi bạn có thể nói chậm lại một chút và phát âm to hơn được không tín hiệu mạng bên mình đang bị chập chờn nên nãy giờ mình nghe câu được câu chăng không nắm rõ nội dung bạn truyền đạt
Quan_000078	Quan	dataset/Quan/Recording (78).wav	mình đang băn khoăn không biết có nên đổi sang dùng xe điện hay không nghe nói xe điện chạy êm bảo vệ môi trường và tiết kiệm chi phí nhiên liệu nhưng lại bất tiện ở khâu sạc pin khi đi đường dài
Quan_000148	Quan	dataset/Quan/Recording (148).wav	alo tiệm bánh ngọt xin chào vâng chị muốn đặt một chiếc bánh kem sinh nhật hai tầng vị sô cô la trang trí hình chú mèo máy đô rê mon cho bé trai sáu tuổi đúng không ạ chị muốn giao đến địa chỉ nào
Quan_000145	Quan	dataset/Quan/Recording (145).wav	bạn vặn lửa bếp ga nhỏ lại một chút đi món thịt kho tàu này phải đun liu riu tầm ba mươi phút để thịt chín mềm mỡ trong lại và thấm đều nước hàng thì ăn mới đậm đà và không bị ngán
Quan_000101	Quan	dataset/Quan/Recording (101).wav	nếu như bạn không đồng ý với phương án phân chia lợi nhuận này thì chúng ta có thể tổ chức một buổi họp nhỏ để thảo luận lại và tìm ra một tỷ lệ hợp lý nhất làm hài lòng cả hai bên
Quan_000165	Quan	dataset/Quan/Recording (165).wav	tôi vừa đọc được một bài báo phân tích rất hay về tác động của biến đổi khí hậu đến sản lượng nông nghiệp bài viết đưa ra những số liệu thống kê đáng báo động về tình trạng xâm nhập mặn ở đồng bằng sông cửu long
